Composite Element REF	cg00000029	cg00000108	cg00000109	cg00000165	cg00000236	cg00000289	cg00000292	cg00000321	cg00000363	cg00000622	cg00000658	cg00000714	cg00000721	cg00000734	cg00000769	cg00000807	cg00000884	cg00000905	cg00000924	cg00000948	cg00000957	cg00001099	cg00001245	cg00001249	cg00001261	cg00001269	cg00001349	cg00001364	cg00001446	cg00001510	cg00001534	cg00001582	cg00001583	cg00001593	cg00001594	cg00001687	cg00001747	cg00001791	cg00001793	cg00001809	cg00001854	cg00001874	cg00001930	cg00002028	cg00002033	cg00002080	cg00002116	cg00002145	cg00002190	cg00002224	cg00002236	cg00002406	cg00002426	cg00002449	cg00002464	cg00002473	cg00002490	cg00002531	cg00002591	cg00002593	cg00002597	cg00002646	cg00002660	cg00002719	cg00002749	cg00002769	cg00002808	cg00002809	cg00002810	cg00002837	cg00002930	cg00003014	cg00003091	cg00003173	cg00003181	cg00003187	cg00003202	cg00003287	cg00003298	cg00003305	cg00003345	cg00003513	cg00003529	cg00003578	cg00003625	cg00003722	cg00003784	cg00003818	cg00003858	cg00003900	cg00003965	cg00003969	cg00003994	cg00004055	cg00004061	cg00004067	cg00004072	cg00004073	cg00004082	cg00004089
TCGA-EJ-5521-01A	0.06660740557919			0.555428286897565	0.907796027685216	0.732255646451128	0.666356346826985	0.5875410144994679	0.121015661781253	0.0162334731030389	0.85823413727709	0.099403386651052	0.935344052351552	0.0454834627616209	0.0280421273340232			0.0489756310350296	0.4937970822569679	0.859155319870795	0.8515050475779999		0.0168249789783355	0.818093370755037	0.547278588725557		0.793879697636258	0.927087265566271	0.8531738382626441	0.305056693493278		0.0446425851115442	0.3932367162640149			0.984016911691126	0.213714180298238	0.908982250823092	0.767395416123672	0.515269578661521	0.9514050522435832	0.301492694897476			0.579078959170658		0.0124052010569225	0.563573663813735	0.845169622048056	0.0907490554379904	0.0310790205491936	0.0181541279885772	0.328892303284216	0.8865541202238929	0.0526412495495088		0.0244733241333457	0.917940523237852	0.8934233068134129	0.285528200968402	0.9150454256132092	0.8629695052550741	0.030565458921192	0.531693855698254	0.890258162087378	0.9346734229716372	0.9297378808028448	0.921036889768522	0.101357699463045	0.272837874167213	0.0462576254125383		0.0391677882876141	0.044773995839857	0.877602787930289		0.0093933427044759	0.2689304302518789	0.0285870331935614	0.418904913420822	0.236981922486245	0.6763611000271671	0.3969019619564999	0.613532374814948	0.596504353335413		0.023847543935575					0.8891840265449642	0.086937712454135	0.0541939894056294	0.269352925667082	0.9625746209207428	0.0297990093787767		0.0545644749466022	0.865254503439822
TCGA-EJ-7794-11A	0.142867018151852			0.1304247516874669	0.9061510439439948	0.819904658238382	0.619075713521324	0.47198871765411	0.1569013454687099	0.0117291300067298	0.8597887844871691	0.134160066847114	0.921536242118809	0.0652841331189407	0.0196817552003565			0.059333536062489	0.467026190061711	0.932769375691822	0.867449622567153		0.0118888910820637	0.7771303206169631	0.446502247320837		0.889816592389664	0.922714958092102	0.8798901500334309	0.336391366542965		0.0505997028535969	0.0878807643753005			0.9884550395027908	0.0211191953783443	0.942284040593644	0.883852840378879	0.8282066706270028	0.953705016119985	0.562951800927996			0.3508711163587589		0.0108677271284071	0.8070707079772529	0.8190194768799791	0.155207636681464	0.0559598321128329	0.0291733817719985	0.453107839630779	0.871150989755825	0.0492558892697857		0.0322257795296671	0.926746871179415	0.9001351803751859	0.6487835804199878	0.909451288440966	0.90736255975522	0.0365142397640095	0.0210063136989614	0.942099244533333	0.873736254590584	0.966133481835102	0.973109450909904	0.0960599131869619	0.4346114522545779	0.0614970685185207		0.0761305714745267	0.0329560465673869	0.822818908137909		0.0070776160574377	0.2444737702662349	0.0159994208278909	0.193083106532223	0.341510447731694	0.553483044187297	0.654947919993479	0.42102990818369	0.466874217996049		0.0225678251670553					0.857776527850927	0.0790071132993813	0.0912185510271042	0.43043274744427	0.9605838490683708	0.0357015410605286		0.0829479636121807	0.7459503737991869
TCGA-HC-7211-11A	0.0572022800771434			0.163993983691564	0.902347411790204	0.75646056845384	0.82190856775237	0.239779017319123	0.068241674606716	0.0110505378554623	0.8660477752374101	0.1514554004077279	0.3960408654866429	0.0641340502217567	0.0200248227269487			0.0531438747457904	0.475668198358356	0.941925736480218	0.9447535418628878		0.0112005208315947	0.777403661018126	0.3925642122873339		0.912159553356906	0.926724654783568	0.9247284219040428	0.3479844009353289		0.0440017551409215	0.0178917492639252			0.985556614260626	0.0113461887721713	0.942878614532495	0.9271387370297608	0.8407704078218878	0.9448912698750552	0.8216994897324109			0.0664989815579085		0.0103158840538479	0.686616752922978	0.8883115926916009	0.0562470315682879	0.0340253410111009	0.0218197767657241	0.507584667493271	0.884213106420078	0.0321276480827705		0.0251686316653866	0.933958761282115	0.891995436421891	0.8566586165405509	0.8908252329276881	0.8910507194651041	0.0372613653613841	0.0184577601314287	0.940424536416779	0.9454011909056008	0.951601764542342	0.9710780880238168	0.0762737990341844	0.1398525636209349	0.0607917050567997		0.0405351444809625	0.0371880765656688	0.8630299346887879		0.0077708857467803	0.164366434990005	0.0148338024731493	0.248477034616516	0.250270204999046	0.823975281798922	0.8673599609435431	0.322524359611924	0.100912484047835		0.0221973129498495					0.881399048854534	0.0499683408820537	0.0977233189492981	0.727260409931308	0.967338770715757	0.028293727894401		0.0524056800035398	0.914864646452678
TCGA-V1-A9O5-06A	0.140959359318928			0.7407030367124692	0.8980932419232741	0.528364176778405	0.782361216917533	0.821185107748846	0.115799825990158	0.01219460125064	0.8537224175361009	0.0886745408272652	0.923869630481652	0.0442200428114545	0.0228350044024357			0.1362220921540509	0.528247904384712	0.679786485412219	0.926399406450537		0.0170462213572932	0.6892882560412729	0.617410631054417		0.72947726642209	0.841954648093572	0.917670686789629	0.3880768822358929		0.0416097141378509	0.6504250821105649			0.978010478241341	0.594713164055953	0.8976174170658929	0.798155648887185	0.450501896118846	0.918785779531298	0.4928397181970629			0.8403818041370301		0.0096360757161602	0.816757032111997	0.778980344591136	0.154056865866195	0.0309142819157117	0.0185701153908162	0.3869155523606779	0.892600908497746	0.0490453640457132		0.0242797146052652	0.908166793665389	0.919864240110427	0.789096767830921	0.7149135298369259	0.700845868576889	0.0380103943637737	0.865005523615908	0.7045132993707379	0.93018583326775	0.922383922950397	0.96041018671999	0.10970525322774	0.641299170089157	0.0681163818653394		0.0370670540755969	0.0422569280085083	0.8655132158603759		0.0085861855197797	0.508760808748661	0.0801409589473389	0.6749727968920021	0.607188414889646	0.901646989127716	0.66488852250369	0.799764942240289	0.7795652359216121		0.0201809919518937					0.908715023344022	0.513907417306426	0.0518087446568406	0.479059532840336	0.958679600429164	0.0398768683991229		0.175670444613043	0.9501871268136992
TCGA-CH-5767-11B	0.0948570116314033			0.157629228730102	0.852478846497061	0.7522327436729191	0.632001783650476	0.4329318689003429	0.13541906505807	0.0145960686215797	0.878972090422976	0.0992618215657345	0.941279899828991	0.0695745518691326	0.0245335371991952			0.0722839850271428	0.524658004187035	0.9357456522084392	0.8419049751724449		0.0170291794276283	0.8377330494644291	0.3475818204440359		0.8394358641348549	0.926911441032982	0.8642932093466391	0.299989774494439		0.0587973000638941	0.111701318541234			0.986591716372452	0.0265588532517996	0.924056760673126	0.762133510138075	0.8056449301254509	0.959135280251698	0.5016421215739519			0.368486715718164		0.0139659532628567	0.8019499901093309	0.838091243714955	0.128843543744782	0.0467386562063299	0.0400738333900624	0.281695613794423	0.89020858054406	0.0437494512890971		0.033482658724817	0.9407666922453108	0.9118655987446908	0.4378859224803599	0.878706144396432	0.7644769253320179	0.0546205773119138	0.02823163049782	0.9098473538424092	0.883990005378428	0.951814101470518	0.965383934284896	0.122123379313855	0.551602388591714	0.0670198758216663		0.0591518071588452	0.0498690994570249	0.9244790277038272		0.0085974039275057	0.2217050765277169	0.0232388892098972	0.260213233879513	0.301932248633135	0.520844435134287	0.5813402348082091	0.499497793219871	0.477352933055661		0.0334342769006753					0.8925722316588549	0.0844331415692503	0.08913962748526	0.395161953180631	0.957469215529242	0.0377661693680292		0.0555382325379445	0.828195597617471
TCGA-EJ-A7NK-01A	0.122728801754888			0.148134793302688	0.860118831909231	0.5823701304149461	0.646318434473728	0.478009205273221	0.108634360290779	0.0161826418098157	0.908383990169666	0.109891832975523	0.9278406700678128	0.0481249467683674	0.0262330447042554			0.0514080375409207	0.4778925072771099	0.926726037706919	0.8899386455625409		0.0423295259929612	0.832536417024656	0.405207013328475		0.7558638841489	0.878069436858313	0.880136723767333	0.35230755074553		0.0360855897744089	0.0836420000400104			0.9796158283350942	0.0486756479021567	0.90952910046964	0.6561879580204449	0.8118594736601791	0.947527640656859	0.4081277329487821			0.417422186398731		0.0148364442252143	0.8226234536759	0.8821813232975351	0.145542777647375	0.0345993398073231	0.0229249301293633	0.391050053175747	0.8697199081402809	0.0435607037032751		0.0261264127411507	0.945235588046086	0.9115762420880792	0.534427398474898	0.7989841026149921	0.8736685347108771	0.0375513647880495	0.0614360561795646	0.8691013079117741	0.864952613052697	0.93920235741986	0.939661535781052	0.0794212069370623	0.565791830536705	0.0562717362434777		0.0458690678407783	0.0408732733456564	0.817946530632745		0.0102967103775801	0.16899546018522	0.024093818300116	0.190211523845254	0.2710110912840019	0.4955622156032639	0.519297306432827	0.4624654885546789	0.4758451191150979		0.0320380971687236					0.900529278907189	0.0598314675486448	0.0661917216942444	0.5988599598346469	0.946778003231453	0.0330300044334141		0.0856932109017707	0.829204304693711
TCGA-EJ-5498-01A	0.151884435199769			0.4371246446824729	0.8922475508777121	0.665197000288415	0.593557801938865	0.5295695606562469	0.15636542193524	0.0130525671721633	0.839336198220677	0.096921758365139	0.908235794459758	0.044361849322179	0.0432425022997622			0.0460323735729944	0.426742747494229	0.8855296822063051	0.876550583456471		0.0140851528218137	0.8485705339545971	0.5263048718350339		0.7118155937099909	0.902024913786107	0.824635063104722	0.34423177894163		0.0343300545967016	0.393326774688624			0.982561869416537	0.127715315504701	0.9381416065983058	0.7216081006584101	0.667632274753167	0.933344769617404	0.391048246993289			0.466914664059018		0.0109524720720131	0.676813566199168	0.85047593211164	0.100288121333522	0.0273825156490027	0.0203537890607835	0.469879840263959	0.901032202388821	0.0424981144571317		0.0210034262689898	0.8849641114563359	0.8731181051697651	0.478858022221801	0.887197366174178	0.9041792599079448	0.0419291837813418	0.182763911593591	0.8890526783170679	0.845175969561785	0.918121034691657	0.9379527454398472	0.116751197393033	0.311056490942761	0.0534779974152658		0.0487264583847506	0.0419046957350125	0.8651338643954991		0.0091982255241214	0.305036466101553	0.29810437929682	0.249985808038901	0.3203832343139279	0.635873985633996	0.56009350797163	0.4838894675927829	0.520422599495117		0.0263813392959437					0.863235015474623	0.0837922303204957	0.0839361492813638	0.670577168662283	0.958367859563122	0.0395028944907037		0.0477366949785821	0.7656166863788759
TCGA-HC-7081-01A	0.265082155337385			0.652282006146027	0.8282195494412059	0.6050446452817551	0.7305995477231891	0.7196583530873001	0.168906501716918	0.0155919744404611	0.9098831568675072	0.114647626938573	0.9220538813312628	0.0496334236166747	0.0234726304504298			0.0411144137641494	0.592913340102817	0.929077387389748	0.9613265947438722		0.0285161309621545	0.856742806702328	0.651583115785797		0.944569074161848	0.926927325061677	0.8976894559007479	0.359091769362906		0.0608120919753005	0.542455365579704			0.980341003594451	0.0687959217050056	0.925470773845581		0.6763549786810921	0.962946551202291	0.37521831112321			0.634138545859263		0.0134398085771449	0.7860195767021251	0.886448385667153	0.178047971025286	0.0364094364693053	0.0390220162620274	0.4153433685244939	0.902463037468198	0.0353347029159739		0.0239945697726246	0.920504608005871	0.897600126437116	0.586134301334809	0.760166785125804	0.8486715549617321	0.0392755634917176	0.539163164196709	0.946762839954111	0.928525750720916	0.9511067701181128	0.95614120912456	0.121329292866429	0.4352540495975679	0.110813558636151		0.0703381251403641	0.0408495425205571	0.890889269427011		0.0183183984726427	0.435349376424841	0.0279942016732134	0.5630826014476489	0.420040431450381	0.910640495561517	0.7238300066234009	0.6487245896971079	0.6374884967078941		0.0324354292553033					0.85765250582618	0.325895956476969	0.121691330135471	0.6383319051369399	0.977370123021809	0.0369744905603138		0.0638060744852919	0.798616752998697
TCGA-EJ-7315-01A	0.160720918839085			0.6820148995318609	0.907504217109822	0.683648942700614	0.7545980673404621	0.7172922954181351	0.649609708083023	0.0113398223491272	0.8695912283899809	0.109533027285579	0.923301748099366	0.0482389822183396	0.0178117796550243			0.0732298987276451	0.4684112521038039	0.885247401250362	0.938463465533236		0.0141847522021775	0.869318937098749	0.705475343483765		0.871332054487032	0.9198599639150892	0.8962382633506111	0.46661892080123		0.0454811133636992	0.590454481482849			0.9878134485177572	0.126249052264727	0.927507054468527	0.88892261593373	0.7586133732402509	0.910902783589285	0.487321935845709			0.726563653313805		0.009581141083306	0.7702995993410079	0.817711604542236	0.160280936385744	0.0327718242815747	0.0245301279205871	0.7967078367478392	0.876303028676732	0.0534828143818091		0.0291239682794983	0.921688110733355	0.9023860566398778	0.427832001963129	0.8941502150531371	0.797585044724513	0.0494917124999307	0.4372096238208929	0.957553871622542	0.918596776740424	0.953104628801553	0.963640264847351	0.170734972507631	0.6912177027315679	0.0626806515148862		0.0332834533543131	0.0313333415940813	0.925548454697472		0.0087127364641282	0.518350532952261	0.048797501611294	0.5822593819841279	0.3673895643237079	0.889549286401754	0.703371316421372	0.6974299199414911	0.7395258261174		0.0298022909306806					0.8881981403643828	0.130329870901586	0.0714333687557265	0.2481363230307419	0.953750179495002	0.0443615768248593		0.0389222399255005	0.848862789357914
TCGA-EJ-7782-11A	0.199537588519349			0.12243941136007	0.907095295998376	0.76430527357162	0.621685036986008	0.442019902538514	0.221793402120394	0.0141999597116237	0.86984442547102	0.113295793767127	0.9250103589063678	0.0569951413199063	0.0191406917270765			0.074562679136699	0.461257622830431	0.9339995117961792	0.905809611329882		0.014228561851201	0.7879080858459679	0.506241494193183		0.703757619956943	0.91699781794655	0.8471354388742169	0.4664532384261989		0.0555667612474669	0.0871187660059862			0.9884229576235832	0.0349518715846406	0.9294205691795407	0.852861550949717	0.7730164429470558	0.875547857920804	0.516934481689447			0.359806971462664		0.0103702829019747	0.7704156123960401	0.849853394375231	0.1148873074515659	0.0453029530940022	0.0190492314014007	0.511096180403255	0.880537152947938	0.0442676465272053		0.0216478780331325	0.934650394022752	0.909093810913414	0.6331728808441751	0.8887573028805201	0.8857080329793701	0.0579707317628807	0.0260784669552373	0.949981502014939	0.7773982632798059	0.9542326964210258	0.9579138706764292	0.13185513217928	0.462663660937849	0.0598267138026158		0.0493291152950115	0.0350416007953618	0.8551628937848701		0.0086058370061834	0.223941026813403	0.0214910172142921	0.249756261992512	0.371963480064686	0.493591021287979	0.626594409748062	0.486139241927397	0.455386182077336		0.0243876061004638					0.874452650628484	0.0774697377933018	0.103034218334088	0.615359512827447	0.95865933748734	0.0335767899731203		0.0451520205653279	0.790064816450337
TCGA-CH-5763-11A	0.0886122373829506			0.350013346974248	0.73977667296141	0.7744199129990821	0.6283902292761729	0.282160764793823	0.239577823455371	0.0220919992571998	0.864019500902103	0.106928246378341	0.91912949761203	0.0503525975060276	0.0228912650649756			0.0392032249803962	0.419732286323092	0.916440694450549	0.8995048824160992		0.0146523279880988	0.8685732760705809	0.430880767254985		0.795288025019705	0.911838438778504	0.8704733470346271	0.41209903752226		0.0406245555095346	0.320134455131124			0.9690931645257348	0.0704681597685523	0.912467790617528	0.488577508520661	0.8398469343027991	0.934682448714231	0.555568202854819			0.5808027079279791		0.0095825143447107	0.760107404096522	0.834448375387121	0.128687258099246	0.0253902246329384	0.0193730882633214	0.371275911772697	0.8801734088977291	0.0444535052792211		0.0348917020161024	0.8833871324565309	0.903210379605861	0.32671065986637	0.8337969460055609	0.8933076316801409	0.0241592353717379	0.0245216085829287	0.883876465368728	0.928093171591465	0.9371641567841692	0.952643060814514	0.1096197361122269	0.518101223507943	0.0526349042922589		0.0461702015826092	0.0315976526650669	0.8897615705811709		0.0089594305682191	0.146126490555065	0.0213142671687816	0.237825308530468	0.335080946023761	0.456265951799479	0.794851326088472	0.591773985325314	0.642939773149525		0.0223105852228429					0.88985317115502	0.128786251296919	0.1237464790788669	0.789162470675793	0.961369561612159	0.0306084886988204		0.0477465644167213	0.8843996704699251
TCGA-KK-A8II-01A	0.07105323584346			0.8991402979067908	0.931989889163276	0.787433982833684	0.8347898906406079	0.8026216963782309	0.334989950212561	0.0140643331821524	0.856967872691365	0.112766236251368	0.943956715025534	0.057618663787143	0.0454811376851819			0.068562424681462	0.456657927289919	0.914059404942994	0.91809862325811		0.0266913697623955	0.885922053986153	0.8258759399175949		0.907412929341946	0.931776255755876	0.9068008204413628	0.467725542895493		0.0419248718153621	0.874680284901231			0.982488765832914	0.6189560016696899	0.9481997531960008	0.879361889999879	0.5525559897661511	0.960225871607769	0.232522829537867			0.816024419184452		0.0148902278509321	0.6943076944052049	0.89232300835133	0.160678116141311	0.0430120140089201	0.0262101261664154	0.479464833930789	0.864348422062007	0.041892170302068		0.0253483733522737	0.915681911943252	0.893211488947102	0.305934325290676	0.8946953540921179	0.903847742740429	0.0463884617826945	0.887194342349846	0.944885464486561	0.9462177895579572	0.94852541830849	0.911107285854021	0.0910003993331936	0.15486465767729	0.0616286061153125		0.0438243893309349	0.051529163659143	0.9258281081934692		0.0104049441594124	0.710782095122758	0.0264718294757728	0.782326273674279	0.290487859781222	0.880418476085935	0.242225033004657	0.798865216141252	0.8536851817092541		0.0339352411047175					0.911201788674604	0.348690154881998	0.0676524408436949	0.335417566576865	0.9520517667536408	0.034108645472697		0.0586122619219649	0.9330590127001808
TCGA-J9-A8CK-01A	0.1017402307170989			0.659068542305381	0.8670941190202109	0.5968500540278029	0.6654162246027711	0.6314553150320551	0.1678763759666669	0.0152792340315034	0.853399610223181	0.0906390217422189	0.93275620918786	0.0476154779816173	0.0288315372137864			0.0461027586399235	0.439295388106599	0.8986875774852622	0.8887650792000601		0.0272460413547039	0.8502171100111501	0.4681349879129911		0.850875996388779	0.8812823277344408	0.8828865670236871	0.404197062274187		0.0315660108348736	0.498933434332917			0.973378483383468	0.228258759781618	0.9441410901285558	0.7856216218904258	0.744351587592336	0.947608207003453	0.390135431439175			0.543432096568811		0.0139840732002652	0.7565593256540899	0.8909158417797591	0.0980939921073887	0.0357261413439192	0.0242886604723077	0.62137510600051	0.880895421925299	0.0345441371346266		0.0268691651271678	0.921183358013235	0.91799719670281	0.416812657639851	0.8593002676304381	0.8256110959276449	0.0488975259831161	0.389702183747269	0.8680290339912049	0.909884835384247	0.945803002571705	0.947619299983104	0.0786649711078462	0.583786918035425	0.0805186374367539		0.0517617691710448	0.0607003229947391	0.842583483551745		0.0092212590036744	0.5094605281894651	0.0887788512806108	0.625213061246119	0.3548383868225329	0.7659525729482131	0.4195262236917511	0.577035879406353	0.567468747984061		0.0402714905927046					0.85514451002673	0.4738388625785539	0.0522644794869254	0.391497890452498	0.962170034175106	0.0341988320669144		0.0543672320028142	0.761225991739143
TCGA-EJ-5502-01A	0.132961440856822			0.309310903475483	0.908841485938401	0.750109187636079	0.607007530714095	0.5727756737580171	0.19173930200148	0.0143678854623709	0.890329622087509	0.1086166414503919	0.936776485015311	0.0567878350163404	0.0295314144191002			0.0557342136447361	0.4651024678668849	0.918245464822389	0.924057192704453		0.0176784945855157	0.833895830632118	0.570455858322103		0.758450161321087	0.915687203243341	0.857712360153606	0.395912412598127		0.0378764073105997	0.3897978020279939			0.982732157325678	0.264811180169265	0.950873223845713	0.7649260080407	0.80065498247656	0.944503604544206	0.4696862867709779			0.543996301856877		0.0099764678878649	0.748320156099893	0.8263116350004691	0.1492048221655799	0.0308995779230263	0.0223782885294184	0.517867508217497	0.875011630646162	0.0422666147356749		0.0227153911312966	0.9138994948787807	0.889578061399128	0.460139163304445	0.861167368906894	0.876175496518214	0.0551868449057423	0.233085343449887	0.9436185156907928	0.918604664479348	0.935561013283911	0.951555405323986	0.1430458005952	0.4873038646244129	0.0522899832191875		0.0394143121318888	0.0478108512883737	0.898513866899288		0.0070265474134656	0.157533690163647	0.0275246347141126	0.247221032274978	0.298238563252745	0.6610327791335239	0.553769993751005	0.5767275122259449	0.60096607025619		0.0250308038356781					0.8584220695650621	0.111865154198709	0.0785802142320664	0.649401230655152	0.965480336947368	0.0326909185363416		0.0419979873126034	0.816359944463886
TCGA-HC-A76X-01A	0.0655735246867838			0.8846610301549229	0.881768983431462	0.6521261474026949	0.772538558296139	0.790370908932595	0.0759470962584276	0.0135058588117155	0.8349250547990319	0.0636496423441283	0.901687297192702	0.0491944302555797	0.0245481447026095			0.0711299966737096	0.43694518856312	0.9099755539729548	0.938709357811673		0.0235572502921208	0.919081315803103	0.7218972478914409		0.969457600688539	0.896707618375293	0.839698991686989	0.421291814461315		0.0427822622222386	0.7604423888998472			0.983571790079033	0.167542250281832	0.918274930846322	0.899229314871846	0.7542733816374371	0.9324841032724208	0.127924058924101			0.8016762377935891		0.0124133127242015	0.7632858792067378	0.833187280898775	0.0624839106657156	0.0279627206631604	0.0234865730796925	0.61133084524701	0.867282231075847	0.0394203399254622		0.0292425580087225	0.906629654821557	0.889563057031718	0.265756115958622	0.791964911028761	0.881654320089452	0.147380686873937	0.90426238864575	0.906651130756256	0.932781147496082	0.9098352420713371	0.974845604853664	0.0834201745178949	0.230148270978826	0.0901326651505256		0.0312378950894351	0.0312277662753642	0.8601801626799871		0.0101483751761402	0.336379447677342	0.0190021816168067	0.6561851268095379	0.209262084017477	0.902990935071042	0.691997698178842	0.702412934648989	0.8040808349494329		0.0220819023932672					0.824042315927351	0.281741982465195	0.0721528559864154	0.4556126500713	0.9591016476457528	0.0450766179594148		0.0497119603939609	0.90978016679862
TCGA-J9-A8CM-01A	0.137997553413355			0.673132377364275	0.8198805131236481	0.624036784507195	0.643506935941702	0.614670913465469	0.1240919256518459	0.0130000869175944	0.8858229198309859	0.0499846068935033	0.9216698755138027	0.0547579897647831	0.0356729346248787			0.0526325521363072	0.497531622608083	0.933182888541317	0.7543214100611021		0.0412899710282954	0.691337236599303	0.598375406418445		0.8434638109556651	0.8301544304329529	0.6801665729438799	0.337075668766545		0.0470808816121622	0.4581973632767679			0.977218138458384	0.026330104502318	0.8837025999998329	0.8237890027228029	0.662500433238178	0.907438891560871	0.315906772196855			0.5829139392575029		0.0168821751797051	0.609757756067038	0.916842180317865	0.113570059075996	0.0282677246840551	0.0239914052099028	0.2221931229037689	0.847154816469311	0.0329466311608603		0.0312820382763604	0.8686087925001741	0.899057655410718	0.417240426547747	0.8069513643982759	0.8692034732525359	0.0384522582374683	0.620868117807205	0.7602028403128821	0.84886450420186	0.909273470285812	0.921179576361926	0.0739154723047942	0.303618152251269	0.0735453348310052		0.0376853193538164	0.0605906951925497	0.8670214828746541		0.009330037906972	0.2182986253198219	0.0239143287522476	0.4878001398905179	0.296559704296066	0.8840914276385258	0.4646143436756459	0.5560887902542819	0.5498083550368779		0.0223641934073038					0.8913603770007901	0.0784776027434504	0.0646202496949085	0.252778650379544	0.961730201241121	0.0451557292505175		0.0565458640929777	0.7603004562932559
TCGA-KK-A7B0-01A	0.145815213249692			0.0929306642397263	0.883234117304289	0.6289294940894681	0.5835796231447171	0.519020782963717	0.396294329830705	0.0133504966145783	0.8935436886290079	0.1045738397911219	0.936296842150646	0.0769279528936181	0.0263356751284702			0.0665774274107095	0.451621480205428	0.929715192164925	0.897635726490476		0.0158857673607589	0.8021010249026149	0.489258999806088		0.8373246490977501	0.9001074259983629	0.8665862768441459	0.401955513822721		0.0490388104999245	0.423575873766324			0.98150189953381	0.0196975266799443	0.9184349056987752	0.672648637222746	0.5470627239800301	0.906294128546834	0.557678200567151			0.52803804122879		0.0112679683654136	0.721750347335896	0.8418357395862259	0.141123891432456	0.0523027155338223	0.0245440904104491	0.590797014699267	0.912226171343462	0.0439285848441965		0.0768041399968912	0.897703003125818	0.87615579128012	0.489567482262011	0.8288465112278859	0.8265370116414781	0.165116060862508	0.214089982562028	0.7933149284720209	0.84155731978139	0.938688818595615	0.94133632058467	0.115301966620002	0.509519940212714	0.0776805923668967		0.0479011908134664	0.0376132956393106	0.882063951084453		0.0085813658548859	0.141731577758892	0.0210616472445106	0.434717086156875	0.394788388717255	0.6040713878918239	0.5289748141466429	0.506043461069761	0.5833795319340911		0.0301069282715188					0.867641143006063	0.0812534689011326	0.0776504560327037	0.5546710363990439	0.961854519709866	0.0390574374198734		0.0475940910796392	0.8148486727561041
TCGA-J4-A67T-01A	0.0995730436678462			0.50970796453431	0.925193048630136	0.7168437545180991	0.599352559394222	0.6402609597731039	0.105578293779695	0.0138238292884291	0.879274647122856	0.0736740975241604	0.9484528535610972	0.0333929399425221	0.0254789579367427			0.0454091059342836	0.549767259014178	0.915566391265995	0.9192546814782808		0.0181705636415895	0.8742600185094759	0.506678344735617		0.8451464109212309	0.916342840040561	0.8810204227040319	0.4775323594077829		0.0372694315294528	0.541833738396998			0.9841061705706352	0.211368542970386	0.955993250432875	0.8302288257481091	0.7343879845614721	0.9553633995119092	0.423108751537924			0.5832511593938621		0.0154112498917367	0.7920041549685921	0.874567429971201	0.118546641028615	0.0269398412824129	0.0229939815597661	0.578116023248473	0.8838792345273	0.0351458203887577		0.0222600551275537	0.891527995763733	0.9130998936182272	0.473428148015344	0.893362351757008	0.902388429196771	0.0400519563983593	0.430759480919354	0.9131907342115948	0.9027703710615308	0.933728106296937	0.961749971197023	0.114121593849071	0.64380216224855	0.0625433704545753		0.0362650307629629	0.0346235784336486	0.888256197250752		0.0083890679715773	0.258291543030778	0.0592129599283568	0.392608968202094	0.209161710321679	0.6464828670293521	0.46812035913714	0.638479738164692	0.7144206934192191		0.0210015792657622					0.9083239661129692	0.376859522499144	0.0657844291923173	0.55305241308827	0.9658650712634091	0.0248645056594535		0.0498706434660243	0.8342217981012121
TCGA-G9-6333-01A	0.114933410682734			0.141434011479892	0.909126792069989	0.764113243513862	0.710775175887197	0.632786570323542	0.124600075728539	0.0139861149899013	0.856075571062022	0.10457882861056	0.961175458798152	0.0550352605201821	0.036840068162058			0.0665094462329897	0.500794855295105	0.8979228212770459	0.919989377158325		0.018480661570046	0.8183247868489679	0.389666146268476		0.830224664348932	0.72609808896358	0.822754650939947	0.410400755812349		0.0478358027379582	0.561029736995373			0.98330209211468	0.0540138164389624	0.953513892472533	0.874804178363808	0.628674224738852	0.9490201119406948	0.403740187932519			0.5851911996343149		0.0118900451950712	0.7746484446621921	0.868606947461965	0.141106693976356	0.0349827177394723	0.0335923155978311	0.323260936396992	0.8639161227623771	0.0377465287471763		0.0287576166655004	0.917234727144471	0.902589859554374	0.453296067431795	0.8582284753708058	0.8305799459980809	0.0404046863707879	0.435291011235312	0.954128248900286	0.885654012104614	0.924655517402794	0.933866068325904	0.117909234974357	0.4603553360758119	0.0603326735285487		0.0470314192271063	0.0548841153030239	0.905100074303337		0.0103365931981833	0.27864040980772	0.1158996823792419	0.43965448390267	0.442866945350766	0.6933734322131109	0.461343609520811	0.5795890603561271	0.598913738666532		0.0308767734460502					0.8660629051787659	0.234658229014314	0.0871988844044837	0.3201198957455919	0.955103960511591	0.0300342485198847		0.1921260138777019	0.805587266149573
